employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,has_prior_rating,previous_year_rating_display,training_bucket
31734,Operations,region_19,Bachelor's,m,sourcing,1,40,4.0,14,0,60.0,0,1,4.0,50-59
59757,Sales & Marketing,region_9,Master's & above,m,sourcing,2,31,2.0,4,0,52.0,0,1,2.0,50-59
61342,Technology,region_20,Master's & above,f,sourcing,1,36,3.0,3,0,78.0,0,1,3.0,70-79
10111,Sales & Marketing,region_1,Bachelor's,m,other,1,33,5.0,9,0,54.0,0,1,5.0,50-59
43703,Sales & Marketing,region_20,Bachelor's,m,other,1,40,,1,1,49.0,0,0,,<50
26212,Procurement,region_22,Bachelor's,m,other,1,36,3.0,10,0,68.0,0,1,3.0,60-69
46059,Operations,region_9,Bachelor's,m,other,1,28,,1,0,60.0,0,0,,50-59
42117,Operations,region_23,Bachelor's,f,sourcing,1,35,3.0,3,0,56.0,0,1,3.0,50-59
45833,Technology,region_26,Master's & above,f,other,1,36,5.0,9,0,83.0,0,1,5.0,80+
69074,Operations,region_22,Bachelor's,m,sourcing,1,28,3.0,4,0,63.0,0,1,3.0,60-69
68341,Sales & Marketing,region_15,Bachelor's,m,other,1,30,3.0,3,0,54.0,0,1,3.0,50-59
20475,Analytics,region_22,Bachelor's,m,sourcing,1,24,,1,0,85.0,0,0,,80+
31139,Operations,region_7,Bachelor's,m,sourcing,2,40,3.0,13,0,54.0,0,1,3.0,50-59
3251,R&D,region_22,Master's & above,m,sourcing,1,29,4.0,4,0,83.0,0,1,4.0,80+
9966,Analytics,region_26,Bachelor's,m,sourcing,1,36,5.0,4,0,87.0,0,1,5.0,80+
75011,Sales & Marketing,region_27,Bachelor's,m,other,1,30,1.0,6,0,50.0,0,1,1.0,<50
26947,Technology,region_28,Bachelor's,m,sourcing,1,32,4.0,4,0,81.0,0,1,4.0,80+
5094,Finance,region_2,Bachelor's,f,sourcing,1,29,3.0,3,0,59.0,0,1,3.0,50-59
21194,Technology,region_7,Bachelor's,m,sourcing,1,35,2.0,3,0,81.0,0,1,2.0,80+
6389,Technology,region_26,Bachelor's,m,sourcing,2,38,3.0,7,0,81.0,0,1,3.0,80+
31872,Technology,region_15,Bachelor's,m,other,1,33,1.0,7,0,84.0,0,1,1.0,80+
56800,Operations,region_22,Bachelor's,f,other,1,33,3.0,9,0,59.0,0,1,3.0,50-59
62146,Sales & Marketing,region_2,Master's & above,m,other,1,59,4.0,5,0,52.0,0,1,4.0,50-59
48158,Sales & Marketing,region_14,Bachelor's,m,other,2,34,1.0,6,0,52.0,0,1,1.0,50-59
62618,Sales & Marketing,region_2,Bachelor's,m,other,1,44,4.0,16,0,47.0,0,1,4.0,<50
37300,Operations,region_29,Bachelor's,m,sourcing,1,31,1.0,5,0,54.0,0,1,1.0,50-59
9333,Operations,region_13,Bachelor's,m,other,3,37,5.0,8,0,68.0,1,1,5.0,60-69
68614,Operations,region_2,Master's & above,f,sourcing,1,35,5.0,6,0,60.0,0,1,5.0,50-59
42225,HR,region_20,Bachelor's,f,sourcing,1,30,4.0,5,0,46.0,0,1,4.0,<50
57687,Legal,region_5,Bachelor's,m,other,1,33,5.0,5,0,62.0,0,1,5.0,60-69
65012,Procurement,region_5,Master's & above,f,sourcing,1,32,4.0,7,0,72.0,0,1,4.0,70-79
74431,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,37,1.0,7,0,48.0,0,1,1.0,<50
74057,Technology,region_20,Bachelor's,m,sourcing,1,31,5.0,6,0,78.0,0,1,5.0,70-79
10112,Sales & Marketing,region_19,Bachelor's,m,other,1,39,5.0,6,0,47.0,0,1,5.0,<50
72858,Operations,region_13,Bachelor's,m,other,1,35,4.0,8,0,62.0,0,1,4.0,60-69
43167,Technology,region_7,Bachelor's,f,other,1,34,5.0,4,0,84.0,0,1,5.0,80+
33469,Operations,region_2,Bachelor's,f,sourcing,2,30,2.0,8,0,64.0,0,1,2.0,60-69
23896,HR,region_22,Bachelor's,m,sourcing,1,32,3.0,8,0,50.0,0,1,3.0,<50
66429,Technology,region_22,Bachelor's,m,other,2,36,3.0,7,0,83.0,0,1,3.0,80+
75209,HR,region_1,Bachelor's,f,sourcing,1,29,,1,0,51.0,0,0,,50-59
18824,Sales & Marketing,region_22,Bachelor's,m,other,3,31,5.0,4,0,48.0,0,1,5.0,<50
55346,Technology,region_2,Bachelor's,m,sourcing,1,33,3.0,5,0,79.0,0,1,3.0,70-79
40883,Operations,region_15,Bachelor's,f,other,1,50,5.0,7,1,62.0,0,1,5.0,60-69
72519,Procurement,region_2,Master's & above,f,other,2,42,3.0,3,0,69.0,0,1,3.0,60-69
75198,R&D,region_7,Master's & above,m,other,1,33,3.0,9,0,86.0,0,1,3.0,80+
37529,Finance,region_2,Bachelor's,m,other,1,50,3.0,2,0,59.0,0,1,3.0,50-59
45090,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,29,3.0,4,0,54.0,0,1,3.0,50-59
30576,Operations,region_12,Bachelor's,m,other,1,33,3.0,3,0,56.0,0,1,3.0,50-59
10089,Analytics,region_32,Unknown,m,other,1,28,,1,0,84.0,0,0,,80+
57179,Finance,region_22,Bachelor's,m,other,1,29,3.0,3,0,54.0,0,1,3.0,50-59
78237,Operations,region_27,Bachelor's,f,other,2,37,4.0,10,0,58.0,0,1,4.0,50-59
46100,Operations,region_4,Master's & above,f,sourcing,1,39,2.0,10,0,59.0,0,1,2.0,50-59
68797,Sales & Marketing,region_7,Master's & above,m,sourcing,1,49,4.0,21,0,51.0,0,1,4.0,50-59
8735,Technology,region_2,Bachelor's,m,other,1,38,4.0,3,1,88.0,1,1,4.0,80+
36431,Operations,region_26,Unknown,m,sourcing,1,29,3.0,2,0,58.0,0,1,3.0,50-59
526,Sales & Marketing,region_7,Bachelor's,m,other,2,28,1.0,5,0,48.0,0,1,1.0,<50
67120,Analytics,region_23,Master's & above,m,other,2,36,3.0,3,0,86.0,0,1,3.0,80+
20822,Sales & Marketing,region_10,Master's & above,f,sourcing,1,32,1.0,2,0,50.0,0,1,1.0,<50
72541,Procurement,region_17,Bachelor's,f,other,1,30,3.0,5,0,72.0,1,1,3.0,70-79
44767,Sales & Marketing,region_2,Unknown,m,sourcing,1,45,3.0,7,0,52.0,0,1,3.0,50-59
37009,Operations,region_15,Unknown,m,other,1,40,3.0,6,0,64.0,0,1,3.0,60-69
7579,Sales & Marketing,region_16,Bachelor's,f,other,1,48,1.0,13,0,50.0,0,1,1.0,<50
6754,Analytics,region_29,Bachelor's,m,other,1,42,3.0,11,0,83.0,0,1,3.0,80+
21779,Operations,region_2,Bachelor's,f,other,1,44,4.0,4,0,55.0,0,1,4.0,50-59
5860,Sales & Marketing,region_10,Master's & above,m,other,1,45,5.0,5,0,49.0,0,1,5.0,<50
47166,Operations,region_10,Master's & above,m,sourcing,1,33,3.0,6,0,60.0,0,1,3.0,50-59
23914,Technology,region_14,Master's & above,m,other,1,39,4.0,5,0,78.0,0,1,4.0,70-79
39293,Operations,region_13,Bachelor's,f,other,2,38,5.0,14,0,60.0,0,1,5.0,50-59
54438,Technology,region_19,Bachelor's,m,other,2,30,5.0,4,0,80.0,0,1,5.0,70-79
10635,Sales & Marketing,region_2,Master's & above,f,sourcing,1,40,3.0,3,0,48.0,0,1,3.0,<50
36540,Sales & Marketing,region_2,Bachelor's,m,other,2,28,1.0,2,0,51.0,0,1,1.0,50-59
25353,Operations,region_26,Bachelor's,m,other,1,27,5.0,4,0,59.0,0,1,5.0,50-59
5896,Sales & Marketing,region_2,Master's & above,m,sourcing,1,45,5.0,7,0,51.0,0,1,5.0,50-59
52928,Procurement,region_27,Master's & above,m,other,1,36,5.0,8,0,70.0,0,1,5.0,60-69
62329,Procurement,region_2,Bachelor's,m,other,1,48,3.0,16,0,84.0,1,1,3.0,80+
9034,Operations,region_32,Bachelor's,f,other,1,38,2.0,7,0,59.0,0,1,2.0,50-59
17858,Sales & Marketing,region_19,Master's & above,m,sourcing,1,36,3.0,4,0,47.0,0,1,3.0,<50
15948,R&D,region_11,Master's & above,m,other,3,29,,1,0,81.0,0,0,,80+
55518,Operations,region_7,Master's & above,m,other,1,46,5.0,16,0,75.0,1,1,5.0,70-79
33191,Technology,region_11,Master's & above,f,other,1,37,3.0,6,0,81.0,0,1,3.0,80+
70749,Technology,region_24,Bachelor's,m,other,1,34,2.0,9,0,82.0,0,1,2.0,80+
69854,Operations,region_4,Master's & above,m,other,1,33,1.0,5,0,58.0,0,1,1.0,50-59
29929,Sales & Marketing,region_11,Master's & above,m,other,2,37,4.0,3,0,49.0,0,1,4.0,<50
21781,Operations,region_13,Bachelor's,f,other,1,39,3.0,11,0,58.0,0,1,3.0,50-59
9678,Procurement,region_2,Bachelor's,f,sourcing,1,48,3.0,5,0,69.0,0,1,3.0,60-69
14167,HR,region_2,Bachelor's,m,other,2,55,3.0,14,0,51.0,0,1,3.0,50-59
18902,Sales & Marketing,region_2,Bachelor's,m,referred,1,42,5.0,14,0,50.0,0,1,5.0,<50
15264,Technology,region_7,Bachelor's,m,sourcing,1,33,4.0,4,0,78.0,0,1,4.0,70-79
29394,Sales & Marketing,region_11,Bachelor's,m,other,1,35,3.0,6,0,47.0,0,1,3.0,<50
74537,Sales & Marketing,region_26,Unknown,m,other,1,37,1.0,8,0,47.0,0,1,1.0,<50
15762,Procurement,region_31,Bachelor's,f,other,1,36,3.0,3,0,68.0,0,1,3.0,60-69
15422,HR,region_15,Master's & above,m,sourcing,1,34,1.0,6,0,47.0,0,1,1.0,<50
2965,Sales & Marketing,region_12,Bachelor's,m,other,1,38,3.0,14,0,51.0,0,1,3.0,50-59
52538,Sales & Marketing,region_14,Bachelor's,m,other,1,30,3.0,3,0,44.0,0,1,3.0,<50
74651,Operations,region_19,Master's & above,f,sourcing,1,48,4.0,2,0,60.0,0,1,4.0,50-59
17960,Sales & Marketing,region_5,Master's & above,m,other,2,43,3.0,7,0,49.0,0,1,3.0,<50
40913,Technology,region_17,Bachelor's,f,other,1,30,3.0,3,0,77.0,0,1,3.0,70-79
36729,Sales & Marketing,region_2,Bachelor's,f,other,1,33,4.0,2,0,50.0,0,1,4.0,<50
46308,Operations,region_12,Bachelor's,f,other,2,30,5.0,5,0,59.0,0,1,5.0,50-59
63882,Operations,region_32,Master's & above,f,sourcing,1,37,3.0,6,0,59.0,0,1,3.0,50-59
29533,Legal,region_22,Bachelor's,m,other,1,36,3.0,6,0,60.0,0,1,3.0,50-59
23494,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,20,,1,0,49.0,0,0,,<50
51055,Technology,region_22,Master's & above,m,other,1,51,3.0,14,0,79.0,0,1,3.0,70-79
71962,Sales & Marketing,region_2,Unknown,m,sourcing,1,31,5.0,4,0,48.0,0,1,5.0,<50
64717,HR,region_7,Master's & above,m,sourcing,1,43,3.0,15,0,50.0,0,1,3.0,<50
59239,Procurement,region_15,Bachelor's,m,other,1,28,3.0,3,0,69.0,0,1,3.0,60-69
63818,Procurement,region_4,Master's & above,f,other,1,34,5.0,3,0,64.0,0,1,5.0,60-69
18395,Sales & Marketing,region_28,Bachelor's,m,other,2,37,3.0,2,0,49.0,0,1,3.0,<50
66615,Operations,region_27,Master's & above,m,sourcing,1,41,5.0,12,0,62.0,0,1,5.0,60-69
47934,Procurement,region_7,Bachelor's,m,sourcing,1,32,1.0,6,0,71.0,0,1,1.0,70-79
13419,Sales & Marketing,region_7,Bachelor's,f,other,1,32,1.0,7,0,48.0,0,1,1.0,<50
14646,Sales & Marketing,region_1,Master's & above,f,other,1,31,4.0,4,0,53.0,0,1,4.0,50-59
76227,Technology,region_2,Bachelor's,m,sourcing,1,23,,1,0,80.0,0,0,,70-79
28681,Technology,region_16,Bachelor's,m,other,1,58,4.0,17,0,78.0,0,1,4.0,70-79
41431,Analytics,region_2,Bachelor's,f,other,1,32,5.0,6,0,80.0,0,1,5.0,70-79
25060,Procurement,region_2,Master's & above,m,other,5,34,5.0,2,0,69.0,0,1,5.0,60-69
61019,Procurement,region_10,Bachelor's,m,sourcing,1,31,4.0,4,0,74.0,0,1,4.0,70-79
3728,Operations,region_26,Bachelor's,m,other,2,34,4.0,3,0,58.0,0,1,4.0,50-59
56134,Operations,region_7,Bachelor's,f,other,1,30,5.0,6,0,60.0,0,1,5.0,50-59
45134,Procurement,region_7,Master's & above,f,sourcing,1,36,5.0,9,0,81.0,1,1,5.0,80+
40285,Procurement,region_2,Bachelor's,f,sourcing,1,28,5.0,4,0,73.0,0,1,5.0,70-79
49516,Analytics,region_22,Bachelor's,m,other,2,32,3.0,3,0,86.0,0,1,3.0,80+
48878,Technology,region_16,Bachelor's,f,sourcing,1,40,2.0,5,0,81.0,0,1,2.0,80+
26730,Procurement,region_20,Master's & above,m,other,1,35,2.0,9,0,70.0,0,1,2.0,60-69
41547,Sales & Marketing,region_2,Bachelor's,m,other,2,25,5.0,2,0,50.0,1,1,5.0,<50
77727,Operations,region_11,Bachelor's,f,other,1,32,5.0,7,0,59.0,0,1,5.0,50-59
18453,Sales & Marketing,region_15,Bachelor's,m,other,1,37,1.0,7,0,49.0,0,1,1.0,<50
18029,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,39,5.0,15,0,51.0,0,1,5.0,50-59
17326,Procurement,region_17,Bachelor's,f,sourcing,3,35,2.0,8,0,69.0,0,1,2.0,60-69
75997,Operations,region_11,Bachelor's,m,other,1,30,1.0,5,0,59.0,0,1,1.0,50-59
47499,Technology,region_10,Master's & above,f,other,1,35,3.0,9,0,78.0,0,1,3.0,70-79
776,Sales & Marketing,region_23,Master's & above,m,other,1,37,3.0,10,0,43.0,0,1,3.0,<50
52799,HR,region_2,Master's & above,m,other,1,50,3.0,3,0,49.0,0,1,3.0,<50
37067,Technology,region_6,Bachelor's,m,sourcing,1,25,4.0,2,0,78.0,0,1,4.0,70-79
49117,Technology,region_10,Bachelor's,m,sourcing,2,30,3.0,7,0,83.0,0,1,3.0,80+
46891,Operations,region_15,Bachelor's,m,sourcing,2,32,5.0,7,0,62.0,0,1,5.0,60-69
77982,HR,region_32,Bachelor's,f,sourcing,1,29,5.0,7,0,50.0,0,1,5.0,<50
9191,Operations,region_2,Bachelor's,f,sourcing,3,24,5.0,2,0,58.0,0,1,5.0,50-59
35759,Operations,region_31,Bachelor's,f,other,1,28,,1,0,56.0,0,0,,50-59
14146,Sales & Marketing,region_22,Master's & above,m,other,1,29,2.0,4,0,49.0,0,1,2.0,<50
62163,HR,region_27,Bachelor's,m,sourcing,1,28,3.0,3,0,50.0,0,1,3.0,<50
4690,Procurement,region_14,Bachelor's,m,other,1,34,4.0,10,0,75.0,0,1,4.0,70-79
39760,Operations,region_2,Bachelor's,m,other,1,49,5.0,4,0,59.0,1,1,5.0,50-59
59455,Procurement,region_17,Bachelor's,f,other,1,48,4.0,19,0,83.0,1,1,4.0,80+
28369,Operations,region_7,Bachelor's,m,other,2,38,5.0,9,0,59.0,0,1,5.0,50-59
73158,Sales & Marketing,region_4,Bachelor's,m,other,1,34,5.0,3,0,51.0,0,1,5.0,50-59
26779,Technology,region_22,Bachelor's,f,sourcing,2,35,1.0,6,0,78.0,0,1,1.0,70-79
61976,Operations,region_2,Bachelor's,f,other,1,41,3.0,5,0,60.0,0,1,3.0,50-59
52262,Operations,region_34,Master's & above,m,other,1,34,3.0,8,0,63.0,0,1,3.0,60-69
29162,Procurement,region_7,Bachelor's,m,sourcing,1,29,,1,0,69.0,0,0,,60-69
37353,Procurement,region_17,Bachelor's,f,sourcing,1,43,3.0,4,0,66.0,0,1,3.0,60-69
78115,Technology,region_27,Bachelor's,m,sourcing,1,28,5.0,3,0,98.0,1,1,5.0,80+
33828,Sales & Marketing,region_2,Bachelor's,m,other,2,30,3.0,5,0,48.0,0,1,3.0,<50
16234,Operations,region_11,Bachelor's,m,other,1,31,2.0,6,0,64.0,0,1,2.0,60-69
75007,Sales & Marketing,region_19,Master's & above,m,sourcing,2,35,1.0,5,0,50.0,0,1,1.0,<50
31345,Technology,region_15,Master's & above,f,sourcing,1,40,3.0,4,0,79.0,0,1,3.0,70-79
20801,Sales & Marketing,region_22,Bachelor's,f,other,1,26,5.0,2,0,51.0,0,1,5.0,50-59
39896,Legal,region_2,Master's & above,m,other,1,60,5.0,13,0,59.0,0,1,5.0,50-59
20016,Procurement,region_22,Bachelor's,m,sourcing,2,25,,1,0,69.0,0,0,,60-69
17397,Sales & Marketing,region_4,Master's & above,m,other,1,51,4.0,7,0,50.0,0,1,4.0,<50
76818,Analytics,region_1,Bachelor's,m,other,1,27,3.0,4,0,84.0,0,1,3.0,80+
26605,Legal,region_32,Bachelor's,m,other,1,33,2.0,2,0,60.0,0,1,2.0,50-59
35335,Sales & Marketing,region_28,Master's & above,m,sourcing,1,36,4.0,5,0,52.0,0,1,4.0,50-59
69848,Procurement,region_28,Bachelor's,f,other,2,28,,1,0,67.0,0,0,,60-69
4339,Legal,region_2,Bachelor's,m,other,1,28,5.0,2,0,56.0,1,1,5.0,50-59
15558,Sales & Marketing,region_22,Master's & above,f,sourcing,2,34,3.0,6,0,51.0,0,1,3.0,50-59
26827,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,28,,1,0,54.0,1,0,,50-59
52778,Operations,region_22,Bachelor's,m,other,1,41,3.0,2,0,59.0,0,1,3.0,50-59
54048,Technology,region_15,Bachelor's,m,sourcing,1,43,3.0,4,0,77.0,0,1,3.0,70-79
50316,Operations,region_16,Master's & above,f,sourcing,1,51,3.0,7,0,56.0,0,1,3.0,50-59
26506,Operations,region_18,Bachelor's,f,other,1,30,5.0,6,0,59.0,1,1,5.0,50-59
9685,Operations,region_22,Bachelor's,m,other,2,38,3.0,6,0,57.0,0,1,3.0,50-59
50623,Analytics,region_2,Bachelor's,m,other,1,27,2.0,4,0,83.0,0,1,2.0,80+
20970,Procurement,region_23,Bachelor's,f,sourcing,1,31,4.0,7,0,69.0,0,1,4.0,60-69
5683,Operations,region_2,Bachelor's,m,other,1,36,2.0,3,0,59.0,0,1,2.0,50-59
59783,Analytics,region_6,Bachelor's,m,sourcing,2,30,3.0,2,1,81.0,0,1,3.0,80+
72537,Operations,region_31,Bachelor's,m,sourcing,1,39,3.0,6,0,59.0,0,1,3.0,50-59
65609,Finance,region_2,Bachelor's,m,other,2,39,1.0,4,0,64.0,0,1,1.0,60-69
67820,Sales & Marketing,region_22,Bachelor's,f,other,3,28,3.0,3,0,55.0,0,1,3.0,50-59
21123,Sales & Marketing,region_22,Master's & above,m,other,2,34,4.0,8,0,47.0,0,1,4.0,<50
41257,Operations,region_7,Bachelor's,m,other,1,49,3.0,8,0,55.0,0,1,3.0,50-59
14845,Sales & Marketing,region_2,Bachelor's,m,other,1,46,3.0,4,0,49.0,0,1,3.0,<50
139,Procurement,region_9,Bachelor's,f,sourcing,1,29,3.0,2,0,70.0,0,1,3.0,60-69
69228,Sales & Marketing,region_29,Bachelor's,m,sourcing,3,30,2.0,2,0,53.0,0,1,2.0,50-59
69272,Technology,region_2,Master's & above,f,sourcing,2,42,5.0,13,0,82.0,0,1,5.0,80+
66711,Operations,region_15,Master's & above,m,other,1,42,4.0,14,0,57.0,0,1,4.0,50-59
30006,Sales & Marketing,region_2,Master's & above,m,other,1,58,4.0,13,0,48.0,0,1,4.0,<50
61254,Procurement,region_33,Bachelor's,m,other,1,38,3.0,7,0,72.0,0,1,3.0,70-79
685,Analytics,region_2,Bachelor's,m,other,1,37,3.0,10,0,86.0,0,1,3.0,80+
20305,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,46,5.0,18,0,52.0,0,1,5.0,50-59
66192,Procurement,region_27,Bachelor's,m,sourcing,1,30,3.0,4,0,69.0,0,1,3.0,60-69
72070,Sales & Marketing,region_2,Bachelor's,f,other,2,50,1.0,3,0,48.0,0,1,1.0,<50
1362,Technology,region_23,Master's & above,m,other,1,40,4.0,5,0,80.0,0,1,4.0,70-79
23279,Procurement,region_13,Bachelor's,f,sourcing,1,28,3.0,5,0,74.0,0,1,3.0,70-79
46766,Technology,region_7,Bachelor's,f,sourcing,1,27,4.0,3,0,74.0,0,1,4.0,70-79
52646,Finance,region_4,Bachelor's,m,other,2,29,4.0,3,0,58.0,0,1,4.0,50-59
20782,Operations,region_28,Bachelor's,m,other,1,30,5.0,2,0,57.0,0,1,5.0,50-59
55923,Analytics,region_22,Master's & above,m,other,1,44,5.0,4,0,86.0,0,1,5.0,80+
52844,Sales & Marketing,region_2,Bachelor's,f,other,1,26,4.0,2,0,50.0,0,1,4.0,<50
11029,Operations,region_4,Master's & above,f,other,2,36,5.0,5,0,58.0,0,1,5.0,50-59
8795,Sales & Marketing,region_3,Bachelor's,m,other,1,35,5.0,3,0,53.0,0,1,5.0,50-59
36842,Operations,region_15,Bachelor's,m,sourcing,1,28,5.0,2,1,72.0,1,1,5.0,70-79
29612,Sales & Marketing,region_7,Bachelor's,m,other,1,48,5.0,2,0,48.0,0,1,5.0,<50
19373,Technology,region_4,Bachelor's,m,sourcing,1,33,3.0,9,0,81.0,0,1,3.0,80+
21429,Procurement,region_13,Master's & above,f,sourcing,1,35,5.0,9,0,66.0,0,1,5.0,60-69
40760,HR,region_7,Master's & above,m,other,1,41,4.0,10,0,58.0,0,1,4.0,50-59
31497,Analytics,region_28,Bachelor's,m,sourcing,3,30,,1,0,84.0,0,0,,80+
16488,R&D,region_26,Master's & above,m,other,1,33,5.0,2,0,82.0,0,1,5.0,80+
24332,Procurement,region_2,Bachelor's,f,sourcing,1,25,3.0,2,0,74.0,0,1,3.0,70-79
60182,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,54,3.0,16,0,50.0,0,1,3.0,<50
66377,Finance,region_11,Bachelor's,m,sourcing,1,31,4.0,4,0,63.0,0,1,4.0,60-69
46918,Sales & Marketing,region_2,Unknown,m,sourcing,1,22,,1,0,49.0,0,0,,<50
40253,Operations,region_22,Bachelor's,f,sourcing,2,38,3.0,5,0,58.0,0,1,3.0,50-59
29058,Procurement,region_3,Bachelor's,m,other,5,30,3.0,2,0,67.0,0,1,3.0,60-69
40158,Finance,region_26,Bachelor's,m,other,1,27,,1,0,58.0,1,0,,50-59
53584,Technology,region_2,Bachelor's,m,other,1,31,3.0,5,0,82.0,0,1,3.0,80+
46749,Sales & Marketing,region_28,Bachelor's,m,other,1,36,5.0,5,0,50.0,1,1,5.0,<50
47835,Technology,region_16,Bachelor's,m,other,1,40,3.0,2,0,82.0,0,1,3.0,80+
74585,Analytics,region_4,Bachelor's,m,other,1,37,3.0,4,0,83.0,0,1,3.0,80+
56365,Operations,region_14,Bachelor's,m,sourcing,1,29,1.0,4,0,56.0,0,1,1.0,50-59
9810,Technology,region_17,Bachelor's,f,other,1,29,5.0,4,0,81.0,0,1,5.0,80+
29354,Analytics,region_22,Master's & above,m,sourcing,1,37,4.0,3,0,87.0,0,1,4.0,80+
61865,Technology,region_22,Master's & above,f,other,2,39,1.0,3,0,79.0,0,1,1.0,70-79
11887,Operations,region_15,Master's & above,f,other,1,47,3.0,7,0,58.0,0,1,3.0,50-59
33713,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,41,4.0,7,0,53.0,0,1,4.0,50-59
17245,Operations,region_7,Unknown,m,sourcing,1,34,3.0,7,0,59.0,0,1,3.0,50-59
30427,Sales & Marketing,region_4,Bachelor's,m,sourcing,2,32,3.0,4,0,48.0,0,1,3.0,<50
23346,Analytics,region_22,Bachelor's,m,other,1,26,,1,0,80.0,1,0,,70-79
16631,Sales & Marketing,region_22,Master's & above,m,other,3,32,1.0,2,0,48.0,0,1,1.0,<50
57686,Operations,region_7,Bachelor's,m,sourcing,2,32,5.0,7,0,64.0,0,1,5.0,60-69
35782,Operations,region_7,Bachelor's,m,sourcing,1,39,5.0,11,0,56.0,0,1,5.0,50-59
31161,Sales & Marketing,region_26,Bachelor's,m,other,1,29,5.0,6,0,50.0,0,1,5.0,<50
4780,Operations,region_2,Bachelor's,f,sourcing,2,31,3.0,4,0,57.0,0,1,3.0,50-59
31384,Technology,region_1,Master's & above,f,other,1,40,3.0,4,0,75.0,0,1,3.0,70-79
27022,Sales & Marketing,region_31,Bachelor's,m,other,1,30,3.0,3,0,50.0,0,1,3.0,<50
17766,Procurement,region_20,Bachelor's,f,other,1,30,3.0,5,0,73.0,0,1,3.0,70-79
5541,HR,region_7,Master's & above,f,sourcing,1,40,5.0,2,0,47.0,0,1,5.0,<50
32019,Sales & Marketing,region_2,Master's & above,m,other,1,54,3.0,12,0,48.0,0,1,3.0,<50
61279,Analytics,region_1,Master's & above,m,other,1,35,4.0,8,0,85.0,1,1,4.0,80+
13696,Operations,region_2,Bachelor's,f,other,1,53,3.0,7,0,63.0,0,1,3.0,60-69
72103,Legal,region_2,Master's & above,f,other,1,41,5.0,4,0,63.0,0,1,5.0,60-69
62870,Technology,region_13,Bachelor's,f,sourcing,1,36,3.0,7,0,81.0,0,1,3.0,80+
6899,Sales & Marketing,region_7,Bachelor's,m,other,1,38,3.0,10,0,47.0,0,1,3.0,<50
5686,Procurement,region_31,Master's & above,m,sourcing,1,33,3.0,7,0,62.0,0,1,3.0,60-69
38654,Sales & Marketing,region_22,Master's & above,m,other,2,58,1.0,14,0,49.0,0,1,1.0,<50
7309,Operations,region_27,Bachelor's,f,other,1,32,5.0,7,0,60.0,0,1,5.0,50-59
56385,Operations,region_15,Bachelor's,f,sourcing,1,42,4.0,13,0,65.0,0,1,4.0,60-69
15761,Analytics,region_22,Bachelor's,m,other,1,29,4.0,5,1,83.0,0,1,4.0,80+
63499,Procurement,region_2,Bachelor's,m,other,2,43,3.0,3,0,68.0,0,1,3.0,60-69
67485,Procurement,region_2,Bachelor's,f,sourcing,2,32,3.0,5,0,64.0,0,1,3.0,60-69
61920,Procurement,region_22,Bachelor's,f,other,1,37,3.0,8,0,74.0,0,1,3.0,70-79
28982,Sales & Marketing,region_6,Bachelor's,f,other,1,32,,1,0,53.0,0,0,,50-59
76850,Operations,region_19,Bachelor's,m,other,1,41,3.0,6,0,60.0,0,1,3.0,50-59
61488,Procurement,region_7,Bachelor's,m,sourcing,1,33,3.0,9,0,72.0,0,1,3.0,70-79
61821,Analytics,region_29,Bachelor's,m,other,1,28,4.0,2,0,78.0,0,1,4.0,70-79
58093,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,34,2.0,2,0,50.0,0,1,2.0,<50
75123,Technology,region_26,Bachelor's,m,sourcing,1,52,4.0,16,0,79.0,0,1,4.0,70-79
66516,Technology,region_26,Bachelor's,f,other,1,44,3.0,11,0,78.0,0,1,3.0,70-79
27287,R&D,region_22,Bachelor's,m,other,1,32,4.0,6,0,81.0,0,1,4.0,80+
39420,Finance,region_19,Bachelor's,m,other,1,33,5.0,7,0,65.0,1,1,5.0,60-69
43682,R&D,region_2,Master's & above,m,sourcing,2,35,4.0,3,0,86.0,0,1,4.0,80+
71393,R&D,region_2,Bachelor's,m,sourcing,2,45,5.0,3,0,85.0,0,1,5.0,80+
2599,Operations,region_19,Bachelor's,m,sourcing,1,44,3.0,14,0,58.0,0,1,3.0,50-59
8746,Sales & Marketing,region_17,Bachelor's,m,other,1,36,4.0,10,0,54.0,0,1,4.0,50-59
11850,Sales & Marketing,region_11,Bachelor's,m,other,1,35,3.0,3,0,46.0,0,1,3.0,<50
31208,Analytics,region_26,Bachelor's,m,other,2,34,4.0,4,0,83.0,0,1,4.0,80+
25133,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,33,5.0,3,0,50.0,0,1,5.0,<50
43323,Procurement,region_7,Master's & above,m,sourcing,2,39,3.0,11,0,66.0,0,1,3.0,60-69
9684,Sales & Marketing,region_7,Master's & above,f,other,1,39,4.0,8,0,50.0,0,1,4.0,<50
